gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Arterial EC	BEST4 enterocyte prog	Enteric neurons	Erythroblasts	FOXL1 FLC	Goblet prog	ICC	LGR5 stem	Lymphatic EC	NTS+ cells	Neural crest cells	SMC	UPK3B Serosa	Venous EC	WNT4 FLC	cycling cells 1	cycling cells 2	early enterocyte 1	early enterocyte 2	enterocyte	enteroendocrine	immune cells	mesoderm 1	mesoderm 2	myofibroblast	pericyte	uniform progenitor
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0178F5C45	0.154	0.0	0.002	0.0	0.276	0.0	0.0	0.051	0.168	0.022	0.027	0.588	0.0	0.295	0.139	0.008	0.007	0.003	0.007	0.151	0.002	0.033	0.108	0.302	0.087	0.032	0.01
CR2	P20023	False	CR2_HUMAN		CPI-SS000568A0E	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.001
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.681	0.0	0.349	0.025	0.524	0.056	0.82	0.029	0.0	0.016	0.577	0.211	0.0	0.643	0.258	0.016	0.034	0.003	0.002	0.0	0.117	0.0	0.314	0.504	0.317	0.193	0.041
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS01158CABF	0.889	1.034	0.791	0.164	1.384	0.347	0.69	0.458	0.336	0.652	1.382	0.583	0.806	0.273	0.869	0.703	0.587	0.551	0.852	0.575	0.494	0.293	0.727	0.805	0.721	0.576	0.632
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS034D36D2F	0.889	1.034	0.791	0.164	1.384	0.347	0.69	0.458	0.336	0.652	1.382	0.583	0.806	0.273	0.869	0.703	0.587	0.551	0.852	0.575	0.494	0.293	0.727	0.805	0.721	0.576	0.632
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0528A694B	0.889	1.034	0.791	0.164	1.384	0.347	0.69	0.458	0.336	0.652	1.382	0.583	0.806	0.273	0.869	0.703	0.587	0.551	0.852	0.575	0.494	0.293	0.727	0.805	0.721	0.576	0.632
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.889	1.034	0.791	0.164	1.384	0.347	0.69	0.458	0.336	0.652	1.382	0.583	0.806	0.273	0.869	0.703	0.587	0.551	0.852	0.575	0.494	0.293	0.727	0.805	0.721	0.576	0.632
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02904BE32	0.889	1.034	0.791	0.164	1.384	0.347	0.69	0.458	0.336	0.652	1.382	0.583	0.806	0.273	0.869	0.703	0.587	0.551	0.852	0.575	0.494	0.293	0.727	0.805	0.721	0.576	0.632
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS033CB0BB2	0.889	1.034	0.791	0.164	1.384	0.347	0.69	0.458	0.336	0.652	1.382	0.583	0.806	0.273	0.869	0.703	0.587	0.551	0.852	0.575	0.494	0.293	0.727	0.805	0.721	0.576	0.632
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.889	1.034	0.791	0.164	1.384	0.347	0.69	0.458	0.336	0.652	1.382	0.583	0.806	0.273	0.869	0.703	0.587	0.551	0.852	0.575	0.494	0.293	0.727	0.805	0.721	0.576	0.632
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0AFC7BACF	0.889	1.034	0.791	0.164	1.384	0.347	0.69	0.458	0.336	0.652	1.382	0.583	0.806	0.273	0.869	0.703	0.587	0.551	0.852	0.575	0.494	0.293	0.727	0.805	0.721	0.576	0.632
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS00FB3CB09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.854	0.0	0.0	0.0	0.0	0.0
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS022AE18AF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.854	0.0	0.0	0.0	0.0	0.0
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0F3D40856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.854	0.0	0.0	0.0	0.0	0.0
TNF	P01375	False	TNFA_HUMAN		CPI-SS072E1E27A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0
VSTM1	Q6UX27	False	VSTM1_HUMAN		CPI-SS064281234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.0	0.0	0.0
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS016EE0084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTF	P26441	False	CNTF_HUMAN		CPI-SS0D795AC00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0B02DE712	0.0	0.0	0.364	0.009	0.358	0.034	0.0	0.0	0.0	0.004	0.001	0.228	0.0	0.0	0.003	0.016	0.026	0.015	0.011	0.0	0.004	0.008	0.005	0.07	0.0	0.0	0.021
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS076BC3BA6	0.0	0.0	0.364	0.009	0.358	0.034	0.0	0.0	0.0	0.004	0.001	0.228	0.0	0.0	0.003	0.016	0.026	0.015	0.011	0.0	0.004	0.008	0.005	0.07	0.0	0.0	0.021
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS09375CA29	0.0	0.0	0.364	0.009	0.358	0.034	0.0	0.0	0.0	0.004	0.001	0.228	0.0	0.0	0.003	0.016	0.026	0.015	0.011	0.0	0.004	0.008	0.005	0.07	0.0	0.0	0.021
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS00A953C3A	0.0	0.0	0.364	0.009	0.358	0.034	0.0	0.0	0.0	0.004	0.001	0.228	0.0	0.0	0.003	0.016	0.026	0.015	0.011	0.0	0.004	0.008	0.005	0.07	0.0	0.0	0.021
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BF9FA3F2	0.0	0.0	0.364	0.009	0.358	0.034	0.0	0.0	0.0	0.004	0.001	0.228	0.0	0.0	0.003	0.016	0.026	0.015	0.011	0.0	0.004	0.008	0.005	0.07	0.0	0.0	0.021
EGF	P01133	False	EGF_HUMAN		CPI-SS0F4D30D5A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0
TGFA	P01135	False	TGFA_HUMAN		CPI-SS0E25CE362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.002	0.0	0.0	0.0	0.0	0.011	0.003	0.004	0.0	0.004	0.0	0.024	0.021	0.0	0.0	0.0	0.0	0.005
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0055264F3	0.822	0.034	0.018	0.079	0.273	0.0	0.107	0.0	0.628	0.008	0.005	0.043	0.0	0.953	0.053	0.004	0.002	0.0	0.007	0.0	0.174	0.868	0.019	0.092	0.118	0.219	0.004
MIF	P14174	False	MIF_HUMAN		CPI-SS00EDDD458	3.811	2.627	3.482	0.747	3.83	3.185	4.719	2.922	6.52	3.214	3.12	2.657	6.901	4.095	3.741	4.666	4.596	3.653	2.671	2.77	4.152	1.548	2.495	2.24	3.776	3.284	3.64
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	3.811	2.627	3.482	0.747	3.83	3.185	4.719	2.922	6.52	3.214	3.12	2.657	6.901	4.095	3.741	4.666	4.596	3.653	2.671	2.77	4.152	1.548	2.495	2.24	3.776	3.284	3.64
AREG	P15514	False	AREG_HUMAN		CPI-SS0481D83A4	0.0	0.065	0.003	0.022	0.015	0.136	0.0	0.118	0.0	0.028	0.009	0.011	0.0	0.0	0.019	0.205	0.186	0.012	0.012	0.0	0.09	0.372	0.004	0.004	0.025	0.0	0.206
AREG	P15514	False	AREG_HUMAN		CPI-SS0D4C221B8	0.0	0.065	0.003	0.022	0.015	0.136	0.0	0.118	0.0	0.028	0.009	0.011	0.0	0.0	0.019	0.205	0.186	0.012	0.012	0.0	0.09	0.372	0.004	0.004	0.025	0.0	0.206
GRN	P28799	False	GRN_HUMAN		CPI-SS08CA619FE	2.976	1.617	0.463	0.165	0.828	0.888	0.615	0.763	3.275	0.763	0.491	0.621	1.121	1.817	1.191	0.744	0.582	0.6	0.904	1.907	0.488	4.302	0.966	1.0	0.789	0.744	0.887
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	2.976	1.617	0.463	0.165	0.828	0.888	0.615	0.763	3.275	0.763	0.491	0.621	1.121	1.817	1.191	0.744	0.582	0.6	0.904	1.907	0.488	4.302	0.966	1.0	0.789	0.744	0.887
GRN	P28799	False	GRN_HUMAN		CPI-SS054D158CC	2.976	1.617	0.463	0.165	0.828	0.888	0.615	0.763	3.275	0.763	0.491	0.621	1.121	1.817	1.191	0.744	0.582	0.6	0.904	1.907	0.488	4.302	0.966	1.0	0.789	0.744	0.887
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	2.976	1.617	0.463	0.165	0.828	0.888	0.615	0.763	3.275	0.763	0.491	0.621	1.121	1.817	1.191	0.744	0.582	0.6	0.904	1.907	0.488	4.302	0.966	1.0	0.789	0.744	0.887
BTC	P35070	False	BTC_HUMAN		CPI-SS0A19E9C34	0.0	0.0	0.002	0.0	0.0	0.049	0.0	0.061	0.0	0.007	0.003	0.182	0.0	0.0	0.016	0.019	0.019	0.019	0.025	0.0	0.042	0.0	0.0	0.003	0.006	0.0	0.037
BTC	P35070	False	BTC_HUMAN		CPI-SS06BC4D123	0.0	0.0	0.002	0.0	0.0	0.049	0.0	0.061	0.0	0.007	0.003	0.182	0.0	0.0	0.016	0.019	0.019	0.019	0.025	0.0	0.042	0.0	0.0	0.003	0.006	0.0	0.037
COPA	P53621	False	COPA_HUMAN		CPI-SS088A0A760	0.263	0.565	0.379	0.083	0.861	0.525	0.612	0.36	1.212	0.317	0.243	0.318	0.806	0.257	0.651	0.439	0.318	0.329	0.434	0.455	0.589	0.354	0.309	0.416	0.421	0.344	0.396
COPA	P53621	False	COPA_HUMAN		CPI-SS0302E8E8F	0.263	0.565	0.379	0.083	0.861	0.525	0.612	0.36	1.212	0.317	0.243	0.318	0.806	0.257	0.651	0.439	0.318	0.329	0.434	0.455	0.589	0.354	0.309	0.416	0.421	0.344	0.396
COPA	P53621	False	COPA_HUMAN		CPI-SS0E6E8A727	0.263	0.565	0.379	0.083	0.861	0.525	0.612	0.36	1.212	0.317	0.243	0.318	0.806	0.257	0.651	0.439	0.318	0.329	0.434	0.455	0.589	0.354	0.309	0.416	0.421	0.344	0.396
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0C10824C7	0.308	0.0	0.02	0.0	0.071	0.022	0.0	0.005	0.0	0.001	0.008	0.008	0.0	0.306	0.034	0.011	0.021	0.003	0.009	0.0	0.024	0.459	0.004	0.02	0.025	0.0	0.011
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0632A027A	0.308	0.0	0.02	0.0	0.071	0.022	0.0	0.005	0.0	0.001	0.008	0.008	0.0	0.306	0.034	0.011	0.021	0.003	0.009	0.0	0.024	0.459	0.004	0.02	0.025	0.0	0.011
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS03098AC28	0.308	0.0	0.02	0.0	0.071	0.022	0.0	0.005	0.0	0.001	0.008	0.008	0.0	0.306	0.034	0.011	0.021	0.003	0.009	0.0	0.024	0.459	0.004	0.02	0.025	0.0	0.011
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS05D23BCE8	0.0	0.065	0.129	0.0	0.0	0.021	0.0	0.03	0.0	0.022	0.008	0.003	0.0	0.0	0.0	0.005	0.01	0.008	0.009	0.0	0.04	0.629	0.006	0.016	0.004	0.0	0.009
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03133B4F2	0.0	0.065	0.129	0.0	0.0	0.021	0.0	0.03	0.0	0.022	0.008	0.003	0.0	0.0	0.0	0.005	0.01	0.008	0.009	0.0	0.04	0.629	0.006	0.016	0.004	0.0	0.009
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0F00D756A	0.0	0.065	0.129	0.0	0.0	0.021	0.0	0.03	0.0	0.022	0.008	0.003	0.0	0.0	0.0	0.005	0.01	0.008	0.009	0.0	0.04	0.629	0.006	0.016	0.004	0.0	0.009
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS09648FAA9	0.0	0.065	0.129	0.0	0.0	0.021	0.0	0.03	0.0	0.022	0.008	0.003	0.0	0.0	0.0	0.005	0.01	0.008	0.009	0.0	0.04	0.629	0.006	0.016	0.004	0.0	0.009
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	4.597	0.966	1.845	0.024	1.893	0.958	5.159	1.333	4.027	1.003	2.332	2.571	2.795	2.642	3.119	0.892	0.835	0.542	0.411	0.667	1.454	0.225	3.639	2.642	4.055	2.138	0.98
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	0.0	0.0	0.0	0.221	0.0	0.015	0.0	0.0	0.0	0.005	0.0	0.003	0.0	0.0	0.0	0.001	0.002	0.004	0.006	0.0	0.01	0.111	0.004	0.0	0.0	0.0	0.003
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.175	0.0	0.0	0.0	0.0	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS004A073E1	0.0	0.0	0.012	0.007	0.218	0.018	0.335	0.019	0.0	0.003	0.013	0.947	0.0	0.0	0.073	0.129	0.09	0.039	0.009	0.0	0.005	0.035	0.338	0.186	0.583	0.151	0.102
NTF3	P20783	False	NTF3_HUMAN		CPI-SS0ADA587B4	0.0	0.0	0.012	0.007	0.218	0.018	0.335	0.019	0.0	0.003	0.013	0.947	0.0	0.0	0.073	0.129	0.09	0.039	0.009	0.0	0.005	0.035	0.338	0.186	0.583	0.151	0.102
GPI	P06744	False	G6PI_HUMAN		CPI-SS0B1AB068C	0.622	0.449	0.609	0.349	0.432	0.462	0.58	0.491	0.46	0.379	0.563	0.4	0.0	0.12	0.286	0.505	0.564	0.446	0.384	0.139	0.402	0.423	0.326	0.347	0.453	0.487	0.412
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0391D4602	0.894	0.508	0.299	0.095	0.28	0.224	0.413	0.166	1.088	0.241	0.311	0.238	1.042	0.677	0.196	0.343	0.327	0.289	0.401	0.684	0.332	0.915	0.221	0.222	0.238	0.343	0.331
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS00A6D366F	0.894	0.508	0.299	0.095	0.28	0.224	0.413	0.166	1.088	0.241	0.311	0.238	1.042	0.677	0.196	0.343	0.327	0.289	0.401	0.684	0.332	0.915	0.221	0.222	0.238	0.343	0.331
AIMP1	Q12904	False	AIMP1_HUMAN		CPI-SS05D1A6BEF	0.499	1.097	0.598	0.704	0.594	0.765	0.869	0.935	0.92	1.078	0.917	0.781	1.437	0.674	0.853	1.175	0.984	1.0	1.101	1.208	0.812	0.794	1.082	0.784	0.964	0.773	0.996
NRG4	Q8WWG1	False	NRG4_HUMAN		CPI-SS074CF011C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.008	0.0	0.0	0.027	0.001	0.002	0.0	0.0	0.0	0.008	0.0	0.012	0.017	0.016	0.0	0.001
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0.422	0.531	0.271	0.038	1.35	0.215	0.312	0.253	0.0	0.302	0.149	0.448	0.806	0.133	0.128	0.196	0.187	0.225	0.438	0.478	0.314	0.115	0.27	0.533	0.22	0.519	0.256
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0.422	0.531	0.271	0.038	1.35	0.215	0.312	0.253	0.0	0.302	0.149	0.448	0.806	0.133	0.128	0.196	0.187	0.225	0.438	0.478	0.314	0.115	0.27	0.533	0.22	0.519	0.256
PGF	P49763	False	PLGF_HUMAN		CPI-SS0855C0353	1.992	0.0	0.738	0.025	0.388	0.065	0.169	0.162	0.168	0.068	0.421	0.216	0.727	0.373	0.067	0.055	0.045	0.03	0.044	0.0	0.075	0.0	0.038	0.147	0.032	0.542	0.063
PGF	P49763	False	PLGF_HUMAN		CPI-SS0D22A09AD	1.992	0.0	0.738	0.025	0.388	0.065	0.169	0.162	0.168	0.068	0.421	0.216	0.727	0.373	0.067	0.055	0.045	0.03	0.044	0.0	0.075	0.0	0.038	0.147	0.032	0.542	0.063
PGF	P49763	False	PLGF_HUMAN		CPI-SS0E61DB5DF	1.992	0.0	0.738	0.025	0.388	0.065	0.169	0.162	0.168	0.068	0.421	0.216	0.727	0.373	0.067	0.055	0.045	0.03	0.044	0.0	0.075	0.0	0.038	0.147	0.032	0.542	0.063
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	0.0	0.077	0.084	0.02	0.104	0.072	0.239	0.121	0.0	0.03	0.097	0.128	0.0	0.014	0.121	0.099	0.111	0.128	0.139	0.033	0.157	0.183	0.141	0.086	0.191	0.193	0.089
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	0.0	0.077	0.084	0.02	0.104	0.072	0.239	0.121	0.0	0.03	0.097	0.128	0.0	0.014	0.121	0.099	0.111	0.128	0.139	0.033	0.157	0.183	0.141	0.086	0.191	0.193	0.089
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	0.0	0.077	0.084	0.02	0.104	0.072	0.239	0.121	0.0	0.03	0.097	0.128	0.0	0.014	0.121	0.099	0.111	0.128	0.139	0.033	0.157	0.183	0.141	0.086	0.191	0.193	0.089
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SS08083B141	0.0	0.218	0.019	0.0	1.528	0.016	0.638	0.036	0.168	0.283	0.061	0.503	0.806	0.0	0.071	0.165	0.122	0.11	0.112	0.264	0.183	0.0	0.207	2.04	0.038	1.181	0.238
SEMA3F	Q13275	False	SEM3F_HUMAN		CPI-SS0F15C1AB3	0.0	0.0	0.0	0.0	0.14	0.052	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.055	0.032	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.037	0.014	0.045	0.0
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0241A1F57	0.0	0.583	0.177	0.0	0.0	0.068	0.155	0.201	0.0	0.392	0.12	0.192	0.49	0.0	0.045	0.182	0.185	0.318	0.437	0.978	0.091	0.028	0.12	0.008	0.093	0.013	0.256
VSIR	Q9H7M9	False	GI24_HUMAN		CPI-SS0A42A3690	3.95	0.679	0.002	0.03	0.0	0.036	0.0	0.019	0.0	0.105	0.005	0.038	0.0	1.311	0.036	0.037	0.026	0.112	0.104	0.033	0.075	2.591	0.036	0.009	0.107	0.17	0.078
VSIR	Q9H7M9	False	GI24_HUMAN		CPI-SS03FA58286	3.95	0.679	0.002	0.03	0.0	0.036	0.0	0.019	0.0	0.105	0.005	0.038	0.0	1.311	0.036	0.037	0.026	0.112	0.104	0.033	0.075	2.591	0.036	0.009	0.107	0.17	0.078
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0A76A8E97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.663	0.0	0.0	0.0	0.0	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0323A2952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.663	0.0	0.0	0.0	0.0	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0EAB03260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.663	0.0	0.0	0.0	0.0	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0DBA81CCF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.663	0.0	0.0	0.0	0.0	0.0
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS00150FB64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.334	0.0	0.0	0.0	0.0	0.0
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS0EF2E7F3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.334	0.0	0.0	0.0	0.0	0.0
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS05CE87F88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.334	0.0	0.0	0.0	0.0	0.0
CCKBR	P32239	False	GASR_HUMAN		CPI-SS0830AF8E6	0.0	0.017	0.0	0.0	0.0	0.01	0.0	0.002	0.0	0.031	0.001	0.008	0.0	0.0	0.0	0.032	0.059	0.0	0.011	0.0	0.009	0.0	0.033	0.0	0.0	0.0	0.019
CCKBR	P32239	False	GASR_HUMAN		CPI-SS00AD71822	0.0	0.017	0.0	0.0	0.0	0.01	0.0	0.002	0.0	0.031	0.001	0.008	0.0	0.0	0.0	0.032	0.059	0.0	0.011	0.0	0.009	0.0	0.033	0.0	0.0	0.0	0.019
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.0
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS0795802F6	0.0	0.017	0.076	0.187	0.0	0.048	0.0	0.091	0.168	0.058	0.077	0.089	0.0	0.158	0.0	0.084	0.118	0.027	0.043	0.037	0.059	0.02	0.028	0.043	0.012	0.021	0.077
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS03105D292	0.0	0.017	0.076	0.187	0.0	0.048	0.0	0.091	0.168	0.058	0.077	0.089	0.0	0.158	0.0	0.084	0.118	0.027	0.043	0.037	0.059	0.02	0.028	0.043	0.012	0.021	0.077
CNR2	P34972	False	CNR2_HUMAN		CPI-SS05BA6D9C3	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS0A3569604	0.0	0.12	0.016	0.073	0.109	0.11	0.0	0.065	0.0	0.081	0.052	0.044	0.316	0.153	0.013	0.073	0.108	0.1	0.057	0.138	0.092	0.046	0.036	0.091	0.079	0.055	0.093
IDE	P14735	False	IDE_HUMAN		CPI-SS06908C6CC	0.0	0.12	0.016	0.073	0.109	0.11	0.0	0.065	0.0	0.081	0.052	0.044	0.316	0.153	0.013	0.073	0.108	0.1	0.057	0.138	0.092	0.046	0.036	0.091	0.079	0.055	0.093
IDE	P14735	False	IDE_HUMAN		CPI-SS076D8415B	0.0	0.12	0.016	0.073	0.109	0.11	0.0	0.065	0.0	0.081	0.052	0.044	0.316	0.153	0.013	0.073	0.108	0.1	0.057	0.138	0.092	0.046	0.036	0.091	0.079	0.055	0.093
IDE	P14735	False	IDE_HUMAN		CPI-SS01A29DD97	0.0	0.12	0.016	0.073	0.109	0.11	0.0	0.065	0.0	0.081	0.052	0.044	0.316	0.153	0.013	0.073	0.108	0.1	0.057	0.138	0.092	0.046	0.036	0.091	0.079	0.055	0.093
IDE	P14735	False	IDE_HUMAN		CPI-SS0FC2B68F1	0.0	0.12	0.016	0.073	0.109	0.11	0.0	0.065	0.0	0.081	0.052	0.044	0.316	0.153	0.013	0.073	0.108	0.1	0.057	0.138	0.092	0.046	0.036	0.091	0.079	0.055	0.093
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0579FA162	0.4	0.017	0.319	0.024	0.284	0.209	0.144	0.198	0.0	0.066	0.215	0.233	0.0	0.082	0.214	0.137	0.131	0.105	0.063	0.0	0.134	0.099	0.184	0.234	0.248	0.168	0.161
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	0.4	0.017	0.319	0.024	0.284	0.209	0.144	0.198	0.0	0.066	0.215	0.233	0.0	0.082	0.214	0.137	0.131	0.105	0.063	0.0	0.134	0.099	0.184	0.234	0.248	0.168	0.161
IGF2R	P11717	False	MPRI_HUMAN		CPI-SS042A6F835	0.525	0.129	0.117	0.016	0.043	0.077	0.079	0.039	0.0	0.13	0.077	0.075	0.0	0.206	0.086	0.108	0.112	0.142	0.093	0.0	0.133	0.039	0.054	0.083	0.102	0.0	0.147
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0BA601DC4	0.0	0.0	0.003	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.026	0.0	0.0	0.0	0.0
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	0.0	0.0	0.003	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.026	0.0	0.0	0.0	0.0
